trade_dt,ticker,spot,strike,moneyness,premium,iv,delta,roi,roi_annualized,option_ticker,expiry
2026-01-14,ADSK,261.2799987792969,195.0,0.7463,0.05,1.453128,-0.002748,0.0256,4.6795,ADSK260116P00195000,2026-01-16
2026-01-14,ADSK,261.2799987792969,200.0,0.7655,0.05,1.343753,-0.003077,0.0250,4.5625,ADSK260116P00200000,2026-01-16
2026-01-14,ADSK,261.2799987792969,205.0,0.7846,0.15,1.766603,-0.027270,0.0732,13.3537,ADSK260116P00205000,2026-01-16
2026-01-14,ADSK,261.2799987792969,210.0,0.8037,0.05,1.533205,-0.023614,0.0238,4.3452,ADSK260116P00210000,2026-01-16
2026-01-14,ADSK,261.2799987792969,220.0,0.8420,0.05,1.339847,-0.037032,0.0227,4.1477,ADSK260116P00220000,2026-01-16
2026-01-14,ADSK,261.2799987792969,230.0,0.8803,0.05,1.676271,-0.137440,0.0217,3.9674,ADSK260116P00230000,2026-01-16
2026-01-14,ADSK,261.2799987792969,245.0,0.9377,0.32,0.707034,-0.103720,0.1306,23.8367,ADSK260116P00245000,2026-01-16
2026-01-14,ADSK,261.2799987792969,250.0,0.9568,0.3,0.502935,-0.112873,0.1200,21.9000,ADSK260116P00250000,2026-01-16
2026-01-14,AEP,118.11000061035156,37.5,0.3175,0.13,6.062502,-0.002705,0.3467,63.2667,AEP260116P00037500,2026-01-16
2026-01-14,AEP,118.11000061035156,40.0,0.3387,0.2,7.789063,-0.015131,0.5000,91.2500,AEP260116P00040000,2026-01-16
2026-01-14,AEP,118.11000061035156,42.5,0.3598,0.25,0.500005,0.000000,0.5882,107.3529,AEP260116P00042500,2026-01-16
2026-01-14,AEP,118.11000061035156,45.0,0.3810,0.01,5.593753,-0.005573,0.0222,4.0556,AEP260116P00045000,2026-01-16
2026-01-14,AEP,118.11000061035156,47.5,0.4022,0.8,8.919926,-0.043624,1.6842,307.3684,AEP260116P00047500,2026-01-16
2026-01-14,AEP,118.11000061035156,50.0,0.4233,0.37,6.109377,-0.016690,0.7400,135.0500,AEP260116P00050000,2026-01-16
2026-01-14,AEP,118.11000061035156,55.0,0.4657,0.45,0.500005,0.000000,0.8182,149.3182,AEP260116P00055000,2026-01-16
2026-01-14,AEP,118.11000061035156,60.0,0.5080,0.1,4.679692,-0.016622,0.1667,30.4167,AEP260116P00060000,2026-01-16
2026-01-14,AEP,118.11000061035156,65.0,0.5503,0.01,3.062502,-0.002988,0.0154,2.8077,AEP260116P00065000,2026-01-16
2026-01-14,AEP,118.11000061035156,67.5,0.5715,0.02,4.164067,-0.024412,0.0296,5.4074,AEP260116P00067500,2026-01-16
2026-01-14,AEP,118.11000061035156,70.0,0.5927,0.05,3.925781,-0.025804,0.0714,13.0357,AEP260116P00070000,2026-01-16
2026-01-14,AEP,118.11000061035156,72.5,0.6138,0.05,2.734378,-0.005974,0.0690,12.5862,AEP260116P00072500,2026-01-16
2026-01-14,AEP,118.11000061035156,75.0,0.6350,0.05,2.562504,-0.006380,0.0667,12.1667,AEP260116P00075000,2026-01-16
2026-01-14,AEP,118.11000061035156,77.5,0.6562,0.05,2.398442,-0.006879,0.0645,11.7742,AEP260116P00077500,2026-01-16
2026-01-14,AEP,118.11000061035156,80.0,0.6773,0.35,2.234379,-0.007347,0.4375,79.8437,AEP260116P00080000,2026-01-16
2026-01-14,AEP,118.11000061035156,82.5,0.6985,0.15,2.916018,-0.038237,0.1818,33.1818,AEP260116P00082500,2026-01-16
2026-01-14,AEP,118.11000061035156,85.0,0.7197,0.09,2.609378,-0.035843,0.1059,19.3235,AEP260116P00085000,2026-01-16
2026-01-14,AEP,118.11000061035156,87.5,0.7408,0.05,2.449223,-0.040340,0.0571,10.4286,AEP260116P00087500,2026-01-16
2026-01-14,AEP,118.11000061035156,90.0,0.7620,0.08,2.257817,-0.043493,0.0889,16.2222,AEP260116P00090000,2026-01-16
2026-01-14,AEP,118.11000061035156,92.5,0.7832,0.1,2.068364,-0.047000,0.1081,19.7297,AEP260116P00092500,2026-01-16
2026-01-14,AEP,118.11000061035156,95.0,0.8043,0.15,1.699220,-0.036235,0.1579,28.8158,AEP260116P00095000,2026-01-16
2026-01-14,AEP,118.11000061035156,97.5,0.8255,0.04,1.324222,-0.022315,0.0410,7.4872,AEP260116P00097500,2026-01-16
2026-01-14,AEP,118.11000061035156,100.0,0.8467,0.01,0.960938,-0.008671,0.0100,1.8250,AEP260116P00100000,2026-01-16
2026-01-14,AEP,118.11000061035156,105.0,0.8890,0.02,0.876954,-0.032219,0.0190,3.4762,AEP260116P00105000,2026-01-16
2026-01-14,AEP,118.11000061035156,110.0,0.9313,0.14,0.607426,-0.053628,0.1273,23.2273,AEP260116P00110000,2026-01-16
2026-01-14,AMAT,301.8900146484375,65.0,0.2153,0.04,8.601567,-0.003160,0.0615,11.2308,AMAT260116P00065000,2026-01-16
2026-01-14,AMAT,301.8900146484375,70.0,0.2319,0.01,8.195317,-0.003333,0.0143,2.6071,AMAT260116P00070000,2026-01-16
2026-01-14,AMAT,301.8900146484375,75.0,0.2484,0.01,7.820313,-0.003514,0.0133,2.4333,AMAT260116P00075000,2026-01-16
2026-01-14,AMAT,301.8900146484375,80.0,0.2650,0.04,7.562501,-0.003992,0.0500,9.1250,AMAT260116P00080000,2026-01-16
2026-01-14,AMAT,301.8900146484375,85.0,0.2816,0.01,5.000004,-0.000153,0.0118,2.1471,AMAT260116P00085000,2026-01-16
2026-01-14,AMAT,301.8900146484375,90.0,0.2981,0.01,8.537114,-0.012823,0.0111,2.0278,AMAT260116P00090000,2026-01-16
2026-01-14,AMAT,301.8900146484375,95.0,0.3147,0.01,4.625004,-0.000193,0.0105,1.9211,AMAT260116P00095000,2026-01-16
2026-01-14,AMAT,301.8900146484375,100.0,0.3312,0.05,5.000004,-0.000759,0.0500,9.1250,AMAT260116P00100000,2026-01-16
2026-01-14,AMAT,301.8900146484375,105.0,0.3478,0.03,4.250005,-0.000220,0.0286,5.2143,AMAT260116P00105000,2026-01-16
2026-01-14,AMAT,301.8900146484375,110.0,0.3644,0.01,7.205079,-0.015382,0.0091,1.6591,AMAT260116P00110000,2026-01-16
2026-01-14,AMAT,301.8900146484375,115.0,0.3809,0.01,4.515629,-0.001124,0.0087,1.5870,AMAT260116P00115000,2026-01-16
2026-01-14,AMAT,301.8900146484375,120.0,0.3975,0.01,3.687501,-0.000218,0.0083,1.5208,AMAT260116P00120000,2026-01-16
2026-01-14,AMAT,301.8900146484375,125.0,0.4141,0.01,4.156255,-0.001261,0.0080,1.4600,AMAT260116P00125000,2026-01-16
2026-01-14,AMAT,301.8900146484375,130.0,0.4306,0.01,5.046879,-0.007288,0.0077,1.4038,AMAT260116P00130000,2026-01-16
2026-01-14,AMAT,301.8900146484375,135.0,0.4472,0.02,4.335942,-0.003807,0.0148,2.7037,AMAT260116P00135000,2026-01-16
2026-01-14,AMAT,301.8900146484375,140.0,0.4637,0.01,4.625004,-0.007836,0.0071,1.3036,AMAT260116P00140000,2026-01-16
2026-01-14,AMAT,301.8900146484375,145.0,0.4803,0.02,4.433598,-0.008211,0.0138,2.5172,AMAT260116P00145000,2026-01-16
2026-01-14,AMAT,301.8900146484375,150.0,0.4969,0.01,2.812503,-0.000265,0.0067,1.2167,AMAT260116P00150000,2026-01-16
2026-01-14,AMAT,301.8900146484375,155.0,0.5134,0.01,4.951176,-0.022593,0.0065,1.1774,AMAT260116P00155000,2026-01-16
2026-01-14,AMAT,301.8900146484375,160.0,0.5300,0.01,2.562504,-0.000287,0.0063,1.1406,AMAT260116P00160000,2026-01-16
2026-01-14,AMAT,301.8900146484375,165.0,0.5466,0.01,2.500004,-0.000392,0.0061,1.1061,AMAT260116P00165000,2026-01-16
2026-01-14,AMAT,301.8900146484375,170.0,0.5631,0.01,2.687503,-0.001406,0.0059,1.0735,AMAT260116P00170000,2026-01-16
2026-01-14,AMAT,301.8900146484375,175.0,0.5797,0.01,2.250004,-0.000391,0.0057,1.0429,AMAT260116P00175000,2026-01-16
2026-01-14,AMAT,301.8900146484375,180.0,0.5962,0.03,2.437504,-0.001550,0.0167,3.0417,AMAT260116P00180000,2026-01-16
2026-01-14,AMAT,301.8900146484375,185.0,0.6128,0.01,2.585941,-0.003960,0.0054,0.9865,AMAT260116P00185000,2026-01-16
2026-01-14,AMAT,301.8900146484375,190.0,0.6294,0.04,2.187505,-0.001629,0.0211,3.8421,AMAT260116P00190000,2026-01-16
2026-01-14,AMAT,301.8900146484375,195.0,0.6459,0.04,2.031255,-0.001424,0.0205,3.7436,AMAT260116P00195000,2026-01-16
2026-01-14,AMAT,301.8900146484375,200.0,0.6625,0.02,1.921875,-0.001502,0.0100,1.8250,AMAT260116P00200000,2026-01-16
2026-01-14,AMAT,301.8900146484375,205.0,0.6791,0.14,3.095705,-0.035551,0.0683,12.4634,AMAT260116P00205000,2026-01-16
2026-01-14,AMAT,301.8900146484375,210.0,0.6956,0.07,2.007817,-0.005897,0.0333,6.0833,AMAT260116P00210000,2026-01-16
2026-01-14,AMAT,301.8900146484375,215.0,0.7122,0.03,2.201176,-0.015144,0.0140,2.5465,AMAT260116P00215000,2026-01-16
2026-01-14,AMAT,301.8900146484375,220.0,0.7287,0.01,1.578127,-0.002807,0.0045,0.8295,AMAT260116P00220000,2026-01-16
2026-01-14,AMAT,301.8900146484375,225.0,0.7453,0.01,1.625002,-0.006101,0.0044,0.8111,AMAT260116P00225000,2026-01-16
2026-01-14,AMAT,301.8900146484375,230.0,0.7619,0.01,1.460940,-0.005061,0.0043,0.7935,AMAT260116P00230000,2026-01-16
2026-01-14,AMAT,301.8900146484375,232.5,0.7701,0.03,1.496096,-0.007843,0.0129,2.3548,AMAT260116P00232500,2026-01-16
2026-01-14,AMAT,301.8900146484375,235.0,0.7784,0.09,1.429690,-0.007712,0.0383,6.9894,AMAT260116P00235000,2026-01-16
2026-01-14,AMAT,301.8900146484375,237.5,0.7867,0.13,1.503909,-0.013447,0.0547,9.9895,AMAT260116P00237500,2026-01-16
2026-01-14,AMAT,301.8900146484375,240.0,0.7950,0.2,1.351566,-0.009490,0.0833,15.2083,AMAT260116P00240000,2026-01-16
2026-01-14,AMAT,301.8900146484375,242.5,0.8033,0.03,1.521487,-0.022547,0.0124,2.2577,AMAT260116P00242500,2026-01-16
2026-01-14,AMAT,301.8900146484375,245.0,0.8116,0.01,1.078130,-0.003910,0.0041,0.7449,AMAT260116P00245000,2026-01-16
2026-01-14,AMAT,301.8900146484375,247.5,0.8198,0.01,1.384769,-0.023191,0.0040,0.7374,AMAT260116P00247500,2026-01-16
2026-01-14,AMAT,301.8900146484375,250.0,0.8281,0.04,1.085942,-0.008428,0.0160,2.9200,AMAT260116P00250000,2026-01-16
2026-01-14,AMAT,301.8900146484375,252.5,0.8364,0.14,1.136723,-0.015061,0.0554,10.1188,AMAT260116P00252500,2026-01-16
2026-01-14,AMAT,301.8900146484375,255.0,0.8447,0.01,1.183598,-0.024216,0.0039,0.7157,AMAT260116P00255000,2026-01-16
2026-01-14,AMAT,301.8900146484375,257.5,0.8530,0.04,1.042974,-0.017769,0.0155,2.8350,AMAT260116P00257500,2026-01-16
2026-01-14,AMAT,301.8900146484375,260.0,0.8612,0.06,1.044927,-0.024220,0.0231,4.2115,AMAT260116P00260000,2026-01-16
2026-01-14,AMAT,301.8900146484375,262.5,0.8695,0.01,0.847658,-0.011789,0.0038,0.6952,AMAT260116P00262500,2026-01-16
2026-01-14,AMAT,301.8900146484375,265.0,0.8778,0.05,0.955079,-0.029868,0.0189,3.4434,AMAT260116P00265000,2026-01-16
2026-01-14,AMAT,301.8900146484375,267.5,0.8861,0.09,0.948243,-0.039032,0.0336,6.1402,AMAT260116P00267500,2026-01-16
2026-01-14,AMAT,301.8900146484375,270.0,0.8944,0.11,0.839845,-0.033529,0.0407,7.4352,AMAT260116P00270000,2026-01-16
2026-01-14,AMAT,301.8900146484375,272.5,0.9026,0.03,0.696292,-0.021781,0.0110,2.0092,AMAT260116P00272500,2026-01-16
2026-01-14,AMAT,301.8900146484375,275.0,0.9109,0.2,0.709964,-0.035408,0.0727,13.2727,AMAT260116P00275000,2026-01-16
2026-01-14,AMAT,301.8900146484375,277.5,0.9192,0.1,0.709964,-0.051082,0.0360,6.5766,AMAT260116P00277500,2026-01-16
2026-01-14,AMAT,301.8900146484375,280.0,0.9275,0.22,0.694339,-0.067384,0.0786,14.3393,AMAT260116P00280000,2026-01-16
2026-01-14,AMAT,301.8900146484375,282.5,0.9358,0.15,0.636722,-0.075239,0.0531,9.6903,AMAT260116P00282500,2026-01-16
2026-01-14,AMAT,301.8900146484375,285.0,0.9441,0.5,0.620121,-0.099719,0.1754,32.0175,AMAT260116P00285000,2026-01-16
2026-01-14,AMAT,301.8900146484375,287.5,0.9523,0.41,0.601566,-0.130251,0.1426,26.0261,AMAT260116P00287500,2026-01-16
2026-01-14,AMD,223.60000610351562,25.0,0.1118,0.01,8.750005,-0.000105,0.0400,7.3000,AMD260116P00025000,2026-01-16
2026-01-14,AMD,223.60000610351562,30.0,0.1342,0.01,8.000005,-0.000113,0.0333,6.0833,AMD260116P00030000,2026-01-16
2026-01-14,AMD,223.60000610351562,35.0,0.1565,0.01,7.500001,-0.000148,0.0286,5.2143,AMD260116P00035000,2026-01-16
2026-01-14,AMD,223.60000610351562,40.0,0.1789,0.01,7.000001,-0.000171,0.0250,4.5625,AMD260116P00040000,2026-01-16
2026-01-14,AMD,223.60000610351562,45.0,0.2013,0.01,6.500002,-0.000176,0.0222,4.0556,AMD260116P00045000,2026-01-16
2026-01-14,AMD,223.60000610351562,50.0,0.2236,0.01,6.000002,-0.000162,0.0200,3.6500,AMD260116P00050000,2026-01-16
2026-01-14,AMD,223.60000610351562,55.0,0.2460,0.01,5.750003,-0.000225,0.0182,3.3182,AMD260116P00055000,2026-01-16
2026-01-14,AMD,223.60000610351562,60.0,0.2683,0.01,5.250003,-0.000172,0.0167,3.0417,AMD260116P00060000,2026-01-16
2026-01-14,AMD,223.60000610351562,65.0,0.2907,0.01,5.000004,-0.000213,0.0154,2.8077,AMD260116P00065000,2026-01-16
2026-01-14,AMD,223.60000610351562,70.0,0.3131,0.01,4.750004,-0.000251,0.0143,2.6071,AMD260116P00070000,2026-01-16
2026-01-14,AMD,223.60000610351562,75.0,0.3354,0.01,4.500004,-0.000284,0.0133,2.4333,AMD260116P00075000,2026-01-16
2026-01-14,AMD,223.60000610351562,80.0,0.3578,0.01,4.437504,-0.000494,0.0125,2.2812,AMD260116P00080000,2026-01-16
2026-01-14,AMD,223.60000610351562,85.0,0.3801,0.01,3.937500,-0.000265,0.0118,2.1471,AMD260116P00085000,2026-01-16
2026-01-14,AMD,223.60000610351562,90.0,0.4025,0.01,3.937500,-0.000540,0.0111,2.0278,AMD260116P00090000,2026-01-16
2026-01-14,AMD,223.60000610351562,95.0,0.4249,0.01,3.687501,-0.000531,0.0105,1.9211,AMD260116P00095000,2026-01-16
2026-01-14,AMD,223.60000610351562,100.0,0.4472,0.01,3.312502,-0.000330,0.0100,1.8250,AMD260116P00100000,2026-01-16
2026-01-14,AMD,223.60000610351562,105.0,0.4696,0.01,3.125002,-0.000356,0.0095,1.7381,AMD260116P00105000,2026-01-16
2026-01-14,AMD,223.60000610351562,110.0,0.4919,0.01,2.937503,-0.000373,0.0091,1.6591,AMD260116P00110000,2026-01-16
2026-01-14,AMD,223.60000610351562,115.0,0.5143,0.01,2.750003,-0.000376,0.0087,1.5870,AMD260116P00115000,2026-01-16
2026-01-14,AMD,223.60000610351562,120.0,0.5367,0.01,2.625003,-0.000481,0.0083,1.5208,AMD260116P00120000,2026-01-16
2026-01-14,AMD,223.60000610351562,125.0,0.5590,0.01,2.437504,-0.000459,0.0080,1.4600,AMD260116P00125000,2026-01-16
2026-01-14,AMD,223.60000610351562,130.0,0.5814,0.01,2.250004,-0.000417,0.0077,1.4038,AMD260116P00130000,2026-01-16
2026-01-14,AMD,223.60000610351562,135.0,0.6038,0.01,2.125005,-0.000504,0.0074,1.3519,AMD260116P00135000,2026-01-16
2026-01-14,AMD,223.60000610351562,140.0,0.6261,0.01,1.968750,-0.000505,0.0071,1.3036,AMD260116P00140000,2026-01-16
2026-01-14,AMD,223.60000610351562,145.0,0.6485,0.01,1.812501,-0.000488,0.0069,1.2586,AMD260116P00145000,2026-01-16
2026-01-14,AMD,223.60000610351562,150.0,0.6708,0.03,1.687502,-0.000556,0.0200,3.6500,AMD260116P00150000,2026-01-16
2026-01-14,AMD,223.60000610351562,155.0,0.6932,0.01,1.562502,-0.000623,0.0065,1.1774,AMD260116P00155000,2026-01-16
2026-01-14,AMD,223.60000610351562,160.0,0.7156,0.01,1.437503,-0.000685,0.0063,1.1406,AMD260116P00160000,2026-01-16
2026-01-14,AMD,223.60000610351562,165.0,0.7379,0.01,1.406253,-0.001469,0.0061,1.1061,AMD260116P00165000,2026-01-16
2026-01-14,AMD,223.60000610351562,170.0,0.7603,0.01,1.328128,-0.002259,0.0059,1.0735,AMD260116P00170000,2026-01-16
2026-01-14,AMD,223.60000610351562,175.0,0.7826,0.01,1.203129,-0.002560,0.0057,1.0429,AMD260116P00175000,2026-01-16
2026-01-14,AMD,223.60000610351562,180.0,0.8050,0.01,1.101567,-0.003424,0.0056,1.0139,AMD260116P00180000,2026-01-16
2026-01-14,AMD,223.60000610351562,182.5,0.8162,0.02,1.062505,-0.004329,0.0110,2.0000,AMD260116P00182500,2026-01-16
2026-01-14,AMD,223.60000610351562,185.0,0.8274,0.03,1.039067,-0.006109,0.0162,2.9595,AMD260116P00185000,2026-01-16
2026-01-14,AMD,223.60000610351562,187.5,0.8386,0.03,0.972657,-0.006471,0.0160,2.9200,AMD260116P00187500,2026-01-16
2026-01-14,AMD,223.60000610351562,190.0,0.8497,0.05,0.960938,-0.009940,0.0263,4.8026,AMD260116P00190000,2026-01-16
2026-01-14,AMD,223.60000610351562,192.5,0.8609,0.05,0.890626,-0.010478,0.0260,4.7403,AMD260116P00192500,2026-01-16
2026-01-14,AMD,223.60000610351562,195.0,0.8721,0.06,0.843752,-0.012978,0.0308,5.6154,AMD260116P00195000,2026-01-16
2026-01-14,AMD,223.60000610351562,197.5,0.8833,0.06,0.781252,-0.014632,0.0304,5.5443,AMD260116P00197500,2026-01-16
2026-01-14,AMD,223.60000610351562,200.0,0.8945,0.09,0.746096,-0.020075,0.0450,8.2125,AMD260116P00200000,2026-01-16
2026-01-14,AMD,223.60000610351562,202.5,0.9056,0.12,0.707034,-0.027098,0.0593,10.8148,AMD260116P00202500,2026-01-16
2026-01-14,AMD,223.60000610351562,205.0,0.9168,0.16,0.668949,-0.037197,0.0780,14.2439,AMD260116P00205000,2026-01-16
2026-01-14,AMD,223.60000610351562,207.5,0.9280,0.23,0.634769,-0.052650,0.1108,20.2289,AMD260116P00207500,2026-01-16
2026-01-14,AMD,223.60000610351562,210.0,0.9392,0.36,0.609379,-0.077840,0.1714,31.2857,AMD260116P00210000,2026-01-16
2026-01-14,AMD,223.60000610351562,212.5,0.9504,0.56,0.587895,-0.115444,0.2635,48.0941,AMD260116P00212500,2026-01-16
2026-01-14,AMGN,328.9700012207031,130.0,0.3952,0.01,3.875000,-0.000361,0.0077,1.4038,AMGN260116P00130000,2026-01-16
2026-01-14,AMGN,328.9700012207031,135.0,0.4104,0.04,4.093755,-0.000995,0.0296,5.4074,AMGN260116P00135000,2026-01-16
2026-01-14,AMGN,328.9700012207031,140.0,0.4256,0.01,3.593751,-0.000411,0.0071,1.3036,AMGN260116P00140000,2026-01-16
2026-01-14,AMGN,328.9700012207031,145.0,0.4408,0.01,3.437501,-0.000407,0.0069,1.2586,AMGN260116P00145000,2026-01-16
2026-01-14,AMGN,328.9700012207031,150.0,0.4560,0.01,3.312502,-0.000440,0.0067,1.2167,AMGN260116P00150000,2026-01-16
2026-01-14,AMGN,328.9700012207031,155.0,0.4712,0.01,3.187502,-0.000469,0.0065,1.1774,AMGN260116P00155000,2026-01-16
2026-01-14,AMGN,328.9700012207031,160.0,0.4864,0.01,3.062502,-0.000494,0.0063,1.1406,AMGN260116P00160000,2026-01-16
2026-01-14,AMGN,328.9700012207031,165.0,0.5016,0.01,3.812500,-0.004839,0.0061,1.1061,AMGN260116P00165000,2026-01-16
2026-01-14,AMGN,328.9700012207031,170.0,0.5168,0.01,2.968753,-0.000919,0.0059,1.0735,AMGN260116P00170000,2026-01-16
2026-01-14,AMGN,328.9700012207031,175.0,0.5320,0.01,2.843753,-0.000951,0.0057,1.0429,AMGN260116P00175000,2026-01-16
2026-01-14,AMGN,328.9700012207031,180.0,0.5472,0.01,2.734378,-0.001029,0.0056,1.0139,AMGN260116P00180000,2026-01-16
2026-01-14,AMGN,328.9700012207031,185.0,0.5624,0.01,2.625003,-0.001103,0.0054,0.9865,AMGN260116P00185000,2026-01-16
2026-01-14,AMGN,328.9700012207031,190.0,0.5776,0.01,2.726566,-0.002385,0.0053,0.9605,AMGN260116P00190000,2026-01-16
2026-01-14,AMGN,328.9700012207031,195.0,0.5928,0.05,2.437504,-0.001394,0.0256,4.6795,AMGN260116P00195000,2026-01-16
2026-01-14,AMGN,328.9700012207031,200.0,0.6080,0.02,2.328129,-0.001463,0.0100,1.8250,AMGN260116P00200000,2026-01-16
2026-01-14,AMGN,328.9700012207031,205.0,0.6232,0.05,2.296879,-0.002063,0.0244,4.4512,AMGN260116P00205000,2026-01-16
2026-01-14,AMGN,328.9700012207031,210.0,0.6384,0.01,2.289067,-0.003116,0.0048,0.8690,AMGN260116P00210000,2026-01-16
2026-01-14,AMGN,328.9700012207031,215.0,0.6536,0.01,3.815430,-0.049662,0.0047,0.8488,AMGN260116P00215000,2026-01-16
2026-01-14,AMGN,328.9700012207031,220.0,0.6688,0.02,3.458009,-0.044485,0.0091,1.6591,AMGN260116P00220000,2026-01-16
2026-01-14,AMGN,328.9700012207031,225.0,0.6840,0.01,3.296877,-0.046510,0.0044,0.8111,AMGN260116P00225000,2026-01-16
2026-01-14,AMGN,328.9700012207031,230.0,0.6992,0.01,2.156255,-0.010070,0.0043,0.7935,AMGN260116P00230000,2026-01-16
2026-01-14,AMGN,328.9700012207031,235.0,0.7144,0.01,1.738283,-0.003674,0.0043,0.7766,AMGN260116P00235000,2026-01-16
2026-01-14,AMGN,328.9700012207031,240.0,0.7295,0.01,2.125005,-0.018534,0.0042,0.7604,AMGN260116P00240000,2026-01-16
2026-01-14,AMGN,328.9700012207031,245.0,0.7447,0.01,1.773439,-0.010370,0.0041,0.7449,AMGN260116P00245000,2026-01-16
2026-01-14,AMGN,328.9700012207031,250.0,0.7599,0.01,1.445315,-0.004373,0.0040,0.7300,AMGN260116P00250000,2026-01-16
2026-01-14,AMGN,328.9700012207031,255.0,0.7751,0.03,1.566408,-0.012004,0.0118,2.1471,AMGN260116P00255000,2026-01-16
2026-01-14,AMGN,328.9700012207031,260.0,0.7903,0.03,1.296879,-0.006179,0.0115,2.1058,AMGN260116P00260000,2026-01-16
2026-01-14,AMGN,328.9700012207031,265.0,0.8055,0.03,2.096196,-0.070386,0.0113,2.0660,AMGN260116P00265000,2026-01-16
2026-01-14,AMGN,328.9700012207031,270.0,0.8207,0.03,1.954102,-0.074948,0.0111,2.0278,AMGN260116P00270000,2026-01-16
2026-01-14,AMGN,328.9700012207031,275.0,0.8359,0.03,1.581057,-0.055694,0.0109,1.9909,AMGN260116P00275000,2026-01-16
2026-01-14,AMGN,328.9700012207031,280.0,0.8511,0.01,0.906251,-0.007339,0.0036,0.6518,AMGN260116P00280000,2026-01-16
2026-01-14,AMGN,328.9700012207031,285.0,0.8663,0.11,1.538088,-0.093498,0.0386,7.0439,AMGN260116P00285000,2026-01-16
2026-01-14,AMGN,328.9700012207031,290.0,0.8815,0.02,0.847658,-0.020418,0.0069,1.2586,AMGN260116P00290000,2026-01-16
2026-01-14,AMGN,328.9700012207031,295.0,0.8967,0.37,0.748049,-0.022699,0.1254,22.8898,AMGN260116P00295000,2026-01-16
2026-01-14,AMGN,328.9700012207031,297.5,0.9043,0.49,1.010747,-0.083024,0.1647,30.0588,AMGN260116P00297500,2026-01-16
2026-01-14,AMGN,328.9700012207031,300.0,0.9119,0.02,0.719729,-0.039029,0.0067,1.2167,AMGN260116P00300000,2026-01-16
2026-01-14,AMGN,328.9700012207031,302.5,0.9195,1.42,1.049809,-0.130965,0.4694,85.6694,AMGN260116P00302500,2026-01-16
2026-01-14,AMGN,328.9700012207031,305.0,0.9271,0.23,0.599613,-0.041560,0.0754,13.7623,AMGN260116P00305000,2026-01-16
2026-01-14,AMGN,328.9700012207031,307.5,0.9347,0.02,0.662113,-0.079693,0.0065,1.1870,AMGN260116P00307500,2026-01-16
2026-01-14,AMGN,328.9700012207031,310.0,0.9423,0.05,0.542973,-0.066207,0.0161,2.9435,AMGN260116P00310000,2026-01-16
2026-01-14,AMGN,328.9700012207031,312.5,0.9499,0.35,0.539555,-0.094622,0.1120,20.4400,AMGN260116P00312500,2026-01-16
2026-01-14,AMGN,328.9700012207031,315.0,0.9575,0.09,0.479009,-0.105783,0.0286,5.2143,AMGN260116P00315000,2026-01-16
2026-01-14,AMZN,236.64999389648438,65.0,0.2747,0.08,5.250003,-0.000216,0.1231,22.4615,AMZN260116P00065000,2026-01-16
2026-01-14,AMZN,236.64999389648438,70.0,0.2958,0.01,4.875004,-0.000188,0.0143,2.6071,AMZN260116P00070000,2026-01-16
2026-01-14,AMZN,236.64999389648438,75.0,0.3169,0.01,4.625004,-0.000209,0.0133,2.4333,AMZN260116P00075000,2026-01-16
2026-01-14,AMZN,236.64999389648438,80.0,0.3381,0.01,4.375005,-0.000223,0.0125,2.2812,AMZN260116P00080000,2026-01-16
2026-01-14,AMZN,236.64999389648438,85.0,0.3592,0.01,4.125005,-0.000227,0.0118,2.1471,AMZN260116P00085000,2026-01-16
2026-01-14,AMZN,236.64999389648438,90.0,0.3803,0.01,3.875000,-0.000220,0.0111,2.0278,AMZN260116P00090000,2026-01-16
2026-01-14,AMZN,236.64999389648438,95.0,0.4014,0.01,3.750001,-0.000304,0.0105,1.9211,AMZN260116P00095000,2026-01-16
2026-01-14,AMZN,236.64999389648438,100.0,0.4226,0.01,3.500001,-0.000275,0.0100,1.8250,AMZN260116P00100000,2026-01-16
2026-01-14,AMZN,236.64999389648438,105.0,0.4437,0.01,3.375002,-0.000364,0.0095,1.7381,AMZN260116P00105000,2026-01-16
2026-01-14,AMZN,236.64999389648438,110.0,0.4648,0.01,3.125002,-0.000303,0.0091,1.6591,AMZN260116P00110000,2026-01-16
2026-01-14,AMZN,236.64999389648438,115.0,0.4859,0.01,3.000002,-0.000387,0.0087,1.5870,AMZN260116P00115000,2026-01-16
2026-01-14,AMZN,236.64999389648438,120.0,0.5071,0.01,2.812503,-0.000380,0.0083,1.5208,AMZN260116P00120000,2026-01-16
2026-01-14,AMZN,236.64999389648438,125.0,0.5282,0.01,2.625003,-0.000358,0.0080,1.4600,AMZN260116P00125000,2026-01-16
2026-01-14,AMZN,236.64999389648438,130.0,0.5493,0.01,2.500004,-0.000433,0.0077,1.4038,AMZN260116P00130000,2026-01-16
2026-01-14,AMZN,236.64999389648438,135.0,0.5705,0.01,2.375004,-0.000515,0.0074,1.3519,AMZN260116P00135000,2026-01-16
2026-01-14,AMZN,236.64999389648438,140.0,0.5916,0.01,2.187505,-0.000443,0.0071,1.3036,AMZN260116P00140000,2026-01-16
2026-01-14,AMZN,236.64999389648438,145.0,0.6127,0.01,2.250004,-0.001239,0.0069,1.2586,AMZN260116P00145000,2026-01-16
2026-01-14,AMZN,236.64999389648438,150.0,0.6338,0.01,1.937500,-0.000572,0.0067,1.2167,AMZN260116P00150000,2026-01-16
